Gene	logFC	logCPM	PValue	FDR
Tmem251	0.176326346	2.25433716	0.155032274	0.381167767
D430036J16Rik	0.157956203	3.290035488	0.155068999	0.381192361
Gm1976	-0.12849902	7.006550401	0.155240969	0.381497553
St3gal3	-0.091584328	6.472191478	0.155246638	0.381497553
Flt3l	-0.231787584	0.727056144	0.155323202	0.381586137
Trp53i13	-0.159500413	1.439037613	0.155352415	0.381586137
Adgrf5	0.20323039	6.285796377	0.155362936	0.381586137
Cchcr1	0.16682653	1.359580079	0.155515031	0.381893943
Rnf32	-0.098854154	4.743051066	0.155586234	0.381947344
Nqo1	-0.187908971	1.085443043	0.155590327	0.381947344
Nelfcd	0.123997773	3.511375411	0.155755735	0.382229929
Tmem14c	0.114661402	3.819228253	0.155759031	0.382229929
Bclaf1	0.091159382	7.598173389	0.155906057	0.382524924
D330050I16Rik	-0.208039851	0.523479925	0.155963938	0.382545067
Ercc5	-0.080127716	5.474322784	0.155967901	0.382545067
Trpc1	0.080903764	6.681553497	0.156116396	0.382825458
Rheb	-0.071421653	6.443943969	0.156139415	0.382825458
Sfxn5	0.073403518	7.492405905	0.15616273	0.382825458
Shoc2	0.076692609	6.53430383	0.156244699	0.382878724
Capn6	-0.169355396	2.01287213	0.156277652	0.382878724
Vgll3	-0.14421255	1.74577551	0.156279825	0.382878724
Dmrtc1a	-0.191877812	0.701059711	0.15629182	0.382878724
Parp14	-0.17848353	2.78183247	0.156352443	0.382961469
Sfi1	-0.123930225	4.863031507	0.15639445	0.382998597
Fbxo6	-0.092167937	3.260059542	0.156494062	0.383176758
Arnt2	0.079029099	8.086334205	0.156653762	0.383501959
4931406C07Rik	0.091788993	4.10447989	0.156718935	0.383595678
B3galt5	0.091160344	5.812764996	0.156828473	0.383774365
Tspyl2	0.091683386	4.890246445	0.156869101	0.383774365
Otof	-0.091186547	4.274725198	0.156872648	0.383774365
Srsf6	-0.063391074	6.284680646	0.156925872	0.383838745
Il1rapl1	0.204655004	10.8555818	0.156988137	0.383925215
Ehmt2	0.117255496	6.023951379	0.15702228	0.383939436
Mis12	0.116950092	3.1385787	0.157047782	0.383939436
Rps25	0.119167255	3.395577496	0.157185508	0.384149301
Epdr1	0.079748443	6.237417363	0.157187485	0.384149301
4931428F04Rik	-0.103791786	3.460946909	0.157277953	0.384304555
Snhg4	-0.114834707	3.029913778	0.157305791	0.38430675
Ube2z	0.096089643	5.39269002	0.157337603	0.38431865
Ubn1	-0.0647341	6.665169078	0.157458075	0.384547071
Epm2a	0.134054198	5.334633067	0.157495215	0.384571935
Rad52	-0.099574025	5.163317039	0.157568782	0.384653267
Usp19	0.109295971	6.137650039	0.157582453	0.384653267
Hmgn2	-0.116564182	3.303634878	0.157799488	0.384995555
H2afx	0.164683077	2.633890435	0.157821109	0.384995555
Plec	0.093975624	7.939517004	0.157824125	0.384995555
Vars	0.102712746	4.475334693	0.157838344	0.384995555
Nipal2	0.133606153	5.482002052	0.157857624	0.384995555
Tmem98	-0.123312337	2.656699917	0.158001653	0.385280955
Mea1	0.16583849	2.159632502	0.158092415	0.385426217
Khdrbs2	0.177174387	8.110400536	0.158115263	0.385426217
Pknox2	-0.101680237	7.305642333	0.158143768	0.38542984
Taf2	-0.075738755	6.380657148	0.158208915	0.385522748
Gsr	0.068637412	5.216527873	0.158294969	0.385666565
Tecr	0.082619278	6.715480453	0.158407919	0.385875847
Wnt2b	-0.206925463	0.574222266	0.158447763	0.38589957
Pola2	-0.131973809	1.975388724	0.158471762	0.38589957
Diexf	-0.072687536	5.122026769	0.158562288	0.386038059
Cttnbp2	-0.109248452	9.026807928	0.158589319	0.386038059
Igbp1	-0.077054611	4.466955966	0.158609819	0.386038059
Prelid1	0.149956595	4.041551931	0.15864526	0.38605845
Rrm1	0.088364598	3.696006692	0.158830224	0.386385586
Ehd2	0.183897195	3.160184534	0.158885423	0.386385586
Asap3	-0.126732869	2.75983065	0.158887851	0.386385586
Lhfpl3	0.174466328	7.73519523	0.158888037	0.386385586
Gja1	0.134381985	7.162511872	0.159006667	0.386568806
Lca5	0.089818279	5.228830165	0.159043123	0.386568806
Cul3	0.10567938	7.66612326	0.159044677	0.386568806
Eif2b5	0.103969993	4.347004284	0.159133057	0.386702476
Nsfl1c	-0.070053901	5.317988802	0.15915389	0.386702476
A930007I19Rik	-0.105687889	3.761345528	0.159301834	0.386996025
Clock	0.090144544	7.544155035	0.15933352	0.387007093
Mxd1	-0.072268616	5.037435281	0.159366112	0.387020359
Copb2	0.073415642	5.612929853	0.159562485	0.387316721
Acot9	-0.076625836	4.632004662	0.159565205	0.387316721
Adora1	0.100409241	6.632241062	0.159569602	0.387316721
Dcaf12	-0.069440619	5.402657448	0.159620514	0.387374384
Tapbp	0.102558034	4.092144848	0.15966134	0.387389932
Rnf26	0.149577959	2.9333803	0.159681234	0.387389932
Lrrc3b	-0.14394904	5.819452503	0.159735283	0.387398554
Mrpl24	-0.100232274	3.87581707	0.159739102	0.387398554
Pdcd2l	-0.082074198	3.850101784	0.15995866	0.387865084
Lamtor1	0.108371792	3.755846145	0.160051064	0.38800468
Ccdc174	-0.079965011	4.672042861	0.16007063	0.38800468
Pisd-ps3	0.205482397	6.264400595	0.160149807	0.388099064
Bcam	0.184829076	3.435308382	0.160177191	0.388099064
Camkk2	-0.08238889	7.151194851	0.160191188	0.388099064
1700007G11Rik	0.12149995	5.221100264	0.160229972	0.388127109
Vcl	0.083088191	6.733807663	0.160257819	0.388128658
Rbm46	0.226349216	0.291766736	0.160291622	0.388144625
Ttc29	0.157140652	2.386457141	0.160393151	0.38832456
Hist1h3d	-0.232026736	0.814489901	0.160517643	0.388560017
Pex10	0.139197384	2.690547833	0.160563765	0.38860572
Supt16	0.058786951	5.841295074	0.160714228	0.388879694
Zfp488	-0.17191621	2.184702717	0.160766869	0.388879694
Prox2	-0.193671699	0.884805918	0.160780284	0.388879694
Itgb4	-0.147023459	2.553861024	0.16078601	0.388879694
Acap2	0.090706545	8.730457696	0.16084688	0.388960967
C130036L24Rik	-0.11789677	2.76654876	0.160886053	0.388964363
Ext2	-0.074661719	6.629613016	0.160909104	0.388964363
Zcrb1	-0.086570686	5.709245953	0.160930086	0.388964363
Ddit4l	0.107629358	3.604415978	0.161023945	0.389125289
Arxes1	0.184030925	2.200102267	0.161097471	0.389195569
Trerf1	-0.103172698	7.419210866	0.161107595	0.389195569
Cotl1	0.085327322	4.726954247	0.161176522	0.389296154
Iws1	-0.071406949	6.196571341	0.161247026	0.389400513
A330041J22Rik	-0.140420682	1.761807304	0.161321524	0.389514479
Bag4	0.098644129	5.316185516	0.161354288	0.389523337
Plch1	0.118775026	4.723990054	0.161379805	0.389523337
Tmie	-0.205347221	0.942068516	0.161409462	0.389529009
Usp28	0.082276995	6.074933668	0.161526431	0.389745355
Dus4l	-0.09687681	3.705084754	0.161625179	0.38991767
Mios	0.087117336	5.991898702	0.16169438	0.390018655
Fam178a	-0.072143265	7.211242853	0.16179369	0.390161682
Arf6	0.112987661	4.664696784	0.161808378	0.390161682
Ankrd11	-0.073212276	8.256327783	0.161890535	0.390262678
Vps72	-0.094144364	3.484642188	0.161919393	0.390262678
Armcx2	0.127118402	4.891117577	0.161932337	0.390262678
Mrpl20	-0.107346743	3.128690843	0.16205177	0.390484544
Hdac7	-0.08877627	5.209896453	0.162311695	0.39099015
Malt1	-0.09374489	4.834115168	0.162316416	0.39099015
1700125G02Rik	0.203185484	0.209713232	0.162397792	0.391120125
Gemin4	0.135894989	2.635241803	0.1626621	0.391690557
Ttll12	-0.107214196	3.56539018	0.162767679	0.391872261
Znhit3	-0.104032305	3.113539658	0.162802303	0.391872261
Cdk2ap2	-0.151186006	1.83408017	0.162834811	0.391872261
Zfp956	-0.077767526	4.586849397	0.16285223	0.391872261
Capn7	-0.06393821	6.037794651	0.162874913	0.391872261
Ash2l	-0.066157094	5.362983591	0.163038255	0.392133908
Popdc3	-0.207645103	0.39818406	0.16303864	0.392133908
Inafm2	0.136083501	4.25058574	0.163134482	0.392298278
Ttc9b	0.148489866	3.844471938	0.163179757	0.392335204
Nthl1	-0.190453367	0.93100309	0.163204844	0.392335204
Med12	0.078412851	4.459615382	0.163355643	0.392631549
Slc2a8	-0.104009092	3.693270117	0.163494433	0.392898936
Amigo2	0.148662807	3.262834905	0.163631654	0.392970621
Man1c1	0.076204817	6.570027018	0.163657792	0.392970621
Stard4	0.096307172	3.704212792	0.16366835	0.392970621
Sdhaf1	0.206679878	1.361199583	0.163683742	0.392970621
Ppp1r3b	-0.224357565	0.536918909	0.163687076	0.392970621
Ap2a1	0.106816811	6.626646517	0.16368955	0.392970621
Nsa2	0.088650975	3.079533708	0.163797682	0.393164046
2410015M20Rik	0.135864318	2.605062442	0.163845762	0.393164475
Terf1	-0.095735579	5.741634493	0.163865157	0.393164475
2610020H08Rik	-0.157354673	2.055303231	0.163880545	0.393164475
Nfkbib	0.125336633	2.70717604	0.163951157	0.39326774
Il16	-0.101648619	3.147081929	0.163989629	0.393284859
Ift74	-0.095518506	5.743184261	0.164051434	0.393284859
Slc2a10	0.189578815	0.770775594	0.164062362	0.393284859
Tra2b	-0.079386724	7.050458708	0.164079924	0.393284859
Aif1l	0.142676391	2.668424645	0.164119212	0.393284859
Arhgap24	0.149494817	4.896144864	0.164142712	0.393284859
Bmp6	-0.121895264	4.318379364	0.164156755	0.393284859
Zdhhc18	-0.073192967	5.21531631	0.164244203	0.393284859
Vps52	0.119021687	4.685066403	0.164255566	0.393284859
Arl8b	0.077841613	7.055191175	0.164259089	0.393284859
Med20	-0.072128222	4.951181402	0.164261563	0.393284859
Tmem237	0.080332517	3.980335061	0.16432543	0.39337175
Ppp4r2	-0.070839489	6.545667138	0.164745393	0.394310912
Rab38	-0.200458103	1.209059676	0.164834294	0.394457508
Zfp668	-0.074349568	4.576012001	0.164877415	0.394494519
Tbc1d4	0.147156799	5.775590492	0.164990245	0.394698281
Acadm	0.079442184	4.41094644	0.165052722	0.394781535
Tmem203	0.139370413	2.366585629	0.165182896	0.394934921
Ptpn11	0.073426298	7.0828977	0.165185771	0.394934921
Pld3	0.133564574	7.032465283	0.165199907	0.394934921
D630003M21Rik	0.100142397	3.040194317	0.165264662	0.394958689
Zfp41	0.11809631	2.935287784	0.165265224	0.394958689
Klhl6	-0.226553115	1.561039946	0.165363812	0.395128103
Mrpl38	0.101838646	3.434853066	0.165437347	0.395237608
Zfp637	0.099890018	3.663001671	0.165548683	0.395437369
Ahcy	0.134080794	1.971838557	0.165616746	0.395479099
Ddx27	-0.084116866	3.957323938	0.165627437	0.395479099
Pex26	0.08570839	4.058507565	0.165663975	0.395479099
Ergic3	0.103942593	4.658210405	0.165706217	0.395479099
Reep1	-0.07657665	7.233761414	0.16571334	0.395479099
Eno4	0.137669164	2.108789677	0.165732496	0.395479099
Klhl2	-0.072961298	7.793991789	0.165769132	0.395500363
Cxx1a	0.171840469	1.969988895	0.165898637	0.395743153
Klf13	0.089713247	7.433123165	0.166056055	0.396031062
Syngr2	-0.144897523	2.06877153	0.166101488	0.396031062
Rnf208	0.137030112	4.036547772	0.166102618	0.396031062
Tor2a	0.095760321	3.445137632	0.166178917	0.396146768
Reep4	-0.215022757	0.647110569	0.166227415	0.396175172
Fry	0.070341669	8.584497428	0.166246378	0.396175172
Cckbr	0.108717176	4.99652117	0.166348159	0.39635151
Hykk	-0.12177015	2.928591848	0.166394178	0.396394949
Brwd1	-0.077138518	8.210902946	0.166539848	0.396675728
Uchl1os	-0.218894441	0.982872285	0.166591047	0.396731432
Grb10	-0.103645193	6.755114771	0.166811187	0.397114807
Dlat	0.066635079	5.820450917	0.166825566	0.397114807
Lsm6	0.080161294	4.028294192	0.166842916	0.397114807
Bach1	0.072944844	4.946899454	0.166863383	0.397114807
Tab3	0.102439947	5.754646748	0.166906618	0.397151444
Tmub1	0.177588797	1.855407703	0.166986498	0.397275249
Ndufa3	0.102681519	3.579735909	0.167038112	0.397331777
Uqcc2	0.080808489	4.277523572	0.167281217	0.397803384
Nlgn2	0.123148788	6.569929517	0.167292149	0.397803384
Cyth1	-0.065628713	7.348829819	0.167532917	0.398309511
Ly75	0.22652052	2.309785095	0.167619038	0.398447854
Man2b2	0.091156302	3.942236009	0.167709032	0.398595358
Mlc1	0.130611031	5.924093072	0.167742958	0.398609577
Cct8	0.098747555	5.865798556	0.16782593	0.398676138
ND1	-0.144731012	7.21878645	0.167826864	0.398676138
Heyl	0.193275227	2.466224474	0.167918783	0.398767133
Armc1	0.061142272	6.076323316	0.167921077	0.398767133
Ifitm7	-0.24597709	0.357817877	0.167969551	0.398809671
Tsku	-0.163957701	1.825857834	0.167994905	0.398809671
Zfp317	0.072706253	5.719956249	0.168055187	0.398886396
Hira	-0.078304109	6.689082696	0.168103379	0.398934405
Fnta	0.05956805	5.263958814	0.168137586	0.398938726
Atp6v1d	0.078303825	6.2454555	0.168187825	0.398938726
Gigyf2	-0.101254934	7.608727023	0.168189099	0.398938726
Ccdc58	-0.096383386	4.564325988	0.168282062	0.399032523
1700037H04Rik	-0.094457272	3.756600944	0.168284589	0.399032523
Cfap36	-0.079357341	6.200229858	0.168333058	0.399054641
Nsun2	0.069827137	5.40264997	0.168349865	0.399054641
Cspp1	-0.113827943	7.082743662	0.168600017	0.399581199
Arsg	-0.088082314	4.725317947	0.16865937	0.399655467
Zfp24	0.069415889	4.983922264	0.16873402	0.399765951
Actn2	0.082992748	5.246690504	0.168770694	0.399786442
Cfap69	-0.089150377	5.825217443	0.16888776	0.399997326
Nyap2	0.163287382	6.959668244	0.169226812	0.400665689
Cd80	-0.220205832	0.232316717	0.169249894	0.400665689
Ogfod3	0.133574536	2.013268828	0.16925422	0.400665689
Rims1	0.169337178	9.82456349	0.169291647	0.400687796
Clspn	-0.184060477	0.751632857	0.169434905	0.400960339
Ticam1	-0.131300629	2.305426285	0.169562338	0.401195347
Fhit	-0.160521039	6.679089682	0.169752811	0.401527382
Rgs2	0.147713382	4.460693448	0.16978274	0.401527382
Abcd3	0.061957121	6.509165585	0.169787113	0.401527382
Ttf1	-0.090724825	4.397887554	0.169838228	0.401581687
Tapt1	0.061317402	6.546574538	0.169995185	0.401886198
Clip1	-0.068923917	7.420701558	0.170123091	0.402121939
Ntn4	0.15690756	4.026713641	0.170161272	0.40212371
Arhgap32	0.074320225	8.790256005	0.17018022	0.40212371
Ccdc93	-0.062969219	5.712416209	0.170302939	0.402325476
C530005A16Rik	0.128529529	2.634991334	0.170322015	0.402325476
Dnajc7	-0.063331299	6.419827677	0.170422325	0.402495773
Pde12	0.106435976	3.621592656	0.170463257	0.4025258
Sorbs2os	0.209452674	1.220309316	0.170513923	0.402578801
Pde10a	0.115015124	9.56369335	0.170566966	0.40262657
3110062M04Rik	-0.142732777	1.876272462	0.170590605	0.40262657
4732416N19Rik	0.109574541	4.123499202	0.170675148	0.402759469
Slc25a20	-0.109938548	3.041668486	0.170756534	0.402827037
F8	0.165106393	3.425050245	0.170788048	0.402827037
Pop4	0.097481231	3.37514842	0.170788498	0.402827037
Katnal1	0.064640669	6.209353892	0.170843296	0.40288967
Prkaa1	0.069049136	5.112297537	0.171130544	0.403500366
Myom1	-0.147120784	1.659565472	0.171308967	0.403796083
Csnk1g1	-0.105199807	7.161562344	0.171312576	0.403796083
Gxylt2	-0.153149141	2.438558588	0.171469175	0.404098427
1700019A02Rik	-0.179355991	1.532357858	0.171550956	0.404224379
Serpinb6a	-0.101978326	5.563388216	0.171621233	0.404323185
Tmem60	0.115092822	3.444486404	0.171761166	0.404442267
Dctn6	-0.065749786	5.192183341	0.171773996	0.404442267
Trpt1	0.128928316	2.010690862	0.171819881	0.404442267
Slc31a1	-0.095372834	4.885724871	0.171852165	0.404442267
Dhx15	0.084517911	7.392750546	0.171860372	0.404442267
Rad9a	-0.115043054	2.335115405	0.171887048	0.404442267
Btf3	0.091283588	4.141923104	0.171915303	0.404442267
Cyb5rl	0.188625782	0.906203249	0.171941988	0.404442267
Hps1	-0.116439772	3.611866589	0.171985072	0.404442267
Dck	0.095105381	3.883103441	0.171994574	0.404442267
Psat1	0.094158283	5.37215254	0.171995358	0.404442267
Ap4b1	0.079582791	3.921204556	0.172012004	0.404442267
Kdm3b	0.063186928	6.631890048	0.172336411	0.40513825
Lin9	-0.11686453	2.996914041	0.17240415	0.405230714
Nbeal2	-0.102853607	4.02552994	0.172495667	0.405379027
Letmd1	0.077954198	4.889740521	0.172535118	0.405404951
Map3k9	0.083237407	6.17638183	0.172563691	0.405405312
Spin1	0.068923949	7.278035046	0.172623413	0.405416151
Ptdss2	-0.065685405	5.143131396	0.172625145	0.405416151
4930525G20Rik	-0.114756571	2.396229631	0.17271929	0.405570481
Serpina9	-0.139709181	1.949087141	0.172898363	0.405924152
Zfp60	0.067816747	5.543148615	0.172978889	0.406027852
Usp29	0.141225946	6.525943674	0.172999459	0.406027852
Igsf11	0.099480915	7.568667514	0.173140359	0.406291696
Rpl10	0.113624488	4.265807635	0.173192082	0.406296208
Unk	0.072716568	4.952928773	0.173199246	0.406296208
Trabd	-0.079464595	4.044313532	0.173245369	0.406334728
Chrm2	0.180051286	6.185248134	0.173273631	0.406334728
Prlr	-0.214878542	3.907077776	0.173305906	0.406334728
Tube1	-0.125401776	2.086351586	0.173346474	0.406334728
Elf2	-0.065639739	6.119600451	0.17335809	0.406334728
2900026A02Rik	-0.067717563	6.075095913	0.173392711	0.406349108
Snrpf	-0.085948558	3.928886484	0.173483586	0.406495294
Ndufc2	0.084620028	4.60020087	0.173517286	0.406507487
Helb	0.119135258	2.975213062	0.173563547	0.406549096
Clec1a	0.242818585	0.699021631	0.17363018	0.406638405
Ache	-0.152557174	4.106917047	0.173711942	0.406763108
Scaf4	-0.078962987	6.440172951	0.173775804	0.406812455
Snap47	0.084608157	6.917804167	0.173790053	0.406812455
Map4k5	-0.079459239	7.380555549	0.173977565	0.407184572
D330041H03Rik	-0.149642381	2.066791851	0.174211484	0.407636824
Itga8	0.125045307	6.047946536	0.174227951	0.407636824
Dcp2	0.072638986	6.124229353	0.174317851	0.407780278
2900055J20Rik	0.101005113	3.565615853	0.174435478	0.407885374
Tbrg1	0.093507799	3.91991875	0.174443436	0.407885374
Krt12	0.168255128	1.294482168	0.174461578	0.407885374
Golga2	0.088964362	4.782493966	0.174477151	0.407885374
Med29	-0.123891705	2.425835478	0.174522886	0.40792544
Mtus1	0.0809631	6.216580274	0.174629239	0.408039453
3830406C13Rik	0.087328586	4.499172755	0.174659567	0.408039453
Echs1	0.09235071	4.069602995	0.174678691	0.408039453
Zfp715	-0.061103427	5.08730568	0.174690751	0.408039453
Antxr2	0.103376239	3.632215815	0.174714685	0.408039453
Tnrc18	-0.073588223	7.040196068	0.174840542	0.408266547
Ifngr2	0.080375589	4.532058466	0.17487035	0.408269319
2900076A07Rik	-0.099809058	4.363240966	0.175055878	0.408635591
Drg1	0.064475512	5.236962825	0.175214888	0.408939851
Ranbp2	0.100816922	8.607240601	0.175492881	0.409521667
Cox15	0.072935496	4.090446793	0.175731253	0.410010849
Nr2e1	-0.099756402	3.072682446	0.175839755	0.41017643
Vezf1	0.073278286	5.261004787	0.17585973	0.41017643
Maml3	0.120405679	7.159409392	0.175967861	0.410320413
Ednrb	0.123770798	5.414805492	0.175993612	0.410320413
Nt5c2	0.087896811	7.361372384	0.176007754	0.410320413
Ifit2	-0.116460161	2.601416477	0.176176054	0.410615557
Nacad	-0.088198796	4.734374793	0.176191926	0.410615557
Faf1	0.146806845	8.476188709	0.176242878	0.410667209
Apex1	0.130989184	2.994321191	0.176287328	0.410671642
Wdr86	-0.229999935	0.743919443	0.176302358	0.410671642
Mpdz	0.087753576	7.16754944	0.176478134	0.411013973
Cd200	0.084703853	5.726196784	0.176516874	0.411037089
Zcchc17	-0.076199242	5.411899781	0.176563757	0.411079157
Gm16596	-0.170128605	0.832364341	0.176785051	0.411527211
Eml1	-0.080861973	6.657319907	0.176980934	0.411886545
Plxnb1	0.108255787	5.99548529	0.177001235	0.411886545
Mkl2	0.076022917	8.782230482	0.177026036	0.411886545
Fjx1	0.135481528	4.624472482	0.177107334	0.4120085
Rnaseh2a	0.117780687	2.904688737	0.177189519	0.412123308
Nubp2	0.124844164	2.57569595	0.177214467	0.412123308
Frem1	0.095708425	3.918708956	0.177289477	0.412155353
Dennd2a	-0.073407257	5.710587438	0.177336187	0.412155353
Pcp4l1	-0.0904449	5.075970786	0.177341312	0.412155353
Uspl1	-0.061111115	5.575928919	0.177363886	0.412155353
Use1	0.144460172	2.945309088	0.17737271	0.412155353
Nefh	0.148059085	3.425863135	0.177436446	0.412185801
Maoa	0.096309394	5.040772028	0.177443604	0.412185801
Tia1	-0.08780902	7.54466923	0.177622948	0.412535225
Crtc2	-0.080189964	3.855833971	0.177696133	0.412638016
Olfml2a	-0.170961569	1.166537193	0.17783812	0.412884711
Usp16	-0.073105475	5.834691696	0.177860256	0.412884711
Cystm1	-0.094338404	5.208247044	0.17797794	0.413090678
Ttc33	0.068923163	5.482326638	0.178028354	0.413132731
Trip10	-0.140925115	2.043789838	0.178053981	0.413132731
Srsf1	0.067520053	6.757967896	0.178169354	0.413281168
Caml	-0.075143027	5.084729546	0.178175898	0.413281168
Rai2	0.102588352	4.939003174	0.178279929	0.413455242
Rdx	0.065041507	6.29831346	0.178380717	0.413604485
Nr2f6	-0.105622544	3.937206423	0.178402271	0.413604485
Sec13	-0.06853363	4.664109968	0.178514967	0.413798505
6030419C18Rik	-0.08888563	5.831020518	0.178652495	0.413996856
Purg	0.133153343	7.483915358	0.17865858	0.413996856
Ndrg2	0.140536592	7.031462075	0.178819811	0.414274241
9130019O22Rik	-0.131959155	2.045339297	0.178836367	0.414274241
Gkap1	-0.083726012	4.754493928	0.179019124	0.414630266
Zc3h10	0.121621388	2.672875098	0.179095081	0.414738852
Nme7	-0.10068033	6.02497492	0.179127924	0.414747579
Cnot8	-0.073477342	4.501042339	0.179269502	0.415008025
Slc7a4	0.121809688	5.031354414	0.179439305	0.415290983
Nedd9	0.084683702	4.759672367	0.179449956	0.415290983
Tmem87a	-0.066975219	6.574076396	0.179638137	0.415659048
Casz1	0.135551764	1.9699443	0.17978586	0.415933391
Nkain1	-0.080612749	5.16527022	0.179847602	0.416008764
Hectd3	0.103814164	4.51096641	0.179922793	0.416086735
Cep78	-0.081459036	4.805402059	0.179939647	0.416086735
Id3	0.154307574	3.897596703	0.180221958	0.416671999
Mrps18b	0.111945012	2.987667341	0.18030523	0.416779648
Gmcl1	-0.082372639	6.152841766	0.180326953	0.416779648
Vma21	0.109073451	4.331237958	0.180370408	0.41681255
Ndufs1	0.060134898	6.650497968	0.180405288	0.416825628
Snapc2	0.129289142	2.371009096	0.180519211	0.417021303
Ivd	-0.084200317	5.218197645	0.180570908	0.417073188
Ccnf	-0.12451192	2.188710068	0.180650106	0.417175887
Pcnx	0.066849096	8.253527525	0.180673861	0.417175887
Dvl2	-0.090888011	3.475813556	0.180748946	0.417253305
Mrps21	-0.106171732	3.490260613	0.18076589	0.417253305
Rab11fip4	0.068867662	6.989254	0.180844274	0.4173667
Zfat	-0.104375718	6.491551277	0.180934134	0.417459287
Diaph2	0.155263553	8.383809058	0.180942921	0.417459287
Wdr12	-0.067754752	4.617589997	0.181209048	0.41800567
Mtrr	-0.086497744	3.688888168	0.181753784	0.419141377
Kat7	0.06345088	6.132634646	0.181787966	0.419141377
Plpp4	-0.132837933	4.304792047	0.181789534	0.419141377
Klc4	-0.122973116	2.920835886	0.181864529	0.419246526
Nrd1	-0.065257412	7.083205413	0.181945954	0.419366463
Slc5a10	-0.256487698	0.37048102	0.18203377	0.419501087
Fam120b	-0.059823537	6.52373195	0.182115909	0.419622588
Cox7b	0.065956019	5.300964596	0.182243143	0.419847939
Nudt2	0.104307069	2.660319898	0.182403087	0.420148561
4930520O04Rik	0.188384709	0.828207596	0.182541615	0.420399764
Nts	-0.203344865	1.403664428	0.182597272	0.420420372
Gba2	-0.074306976	5.260791627	0.182636245	0.420420372
Rps19	0.103215159	3.467176321	0.18263898	0.420420372
Hypk	-0.167798475	1.204301805	0.182704608	0.420503587
Prkag1	0.070269927	4.634941743	0.182746418	0.420531965
Grwd1	0.144817635	2.371475772	0.182885632	0.420784442
Sfxn3	-0.078732743	5.348930238	0.182969337	0.420909143
Vwa5a	-0.082549375	3.883386042	0.182999589	0.420910857
Pdgfrl	0.179607967	1.586748252	0.183055155	0.420970787
Tef	0.079273889	7.79938057	0.183123723	0.421060592
Dtna	0.1160291	9.067687889	0.183212979	0.421197929
Btbd17	-0.160366977	3.293818789	0.183245148	0.421204002
Eif3a	0.061473185	6.532788049	0.183330457	0.421332201
Acvr2b	0.056819881	5.380825194	0.183362735	0.421338501
Rgp1	-0.077998788	4.653133199	0.183463548	0.421442869
Marf1	0.090144433	7.534227733	0.183467243	0.421442869
Higd1b	0.207944974	0.793843021	0.18355435	0.421575076
Mog	-0.098338337	5.036587527	0.183674903	0.421784045
Hsp90aa1	0.149040445	6.63681789	0.183758703	0.421908563
Ripply2	0.147769289	1.780661184	0.183867895	0.422085164
Evpl	0.220076587	0.67598465	0.183894798	0.422085164
Stx18	-0.096550306	6.542442982	0.183985086	0.422224461
Pygb	0.079167668	6.632510814	0.184036248	0.422273938
Ccdc148	-0.137468226	5.581713287	0.184113102	0.422382341
Slc4a8	0.078783792	6.608343115	0.184252049	0.422599363
Dpysl2	0.097692475	8.751754113	0.18426695	0.422599363
Pum2	0.075977434	8.310700344	0.184389713	0.422812932
Setmar	0.118263916	2.665027111	0.184605138	0.423052334
Tmem194b	0.108047795	4.242453881	0.184606849	0.423052334
Amer3	0.083152048	4.414391823	0.184608574	0.423052334
Pgd	0.095599409	3.826765465	0.184612743	0.423052334
Camk2a	0.110425727	10.27922301	0.184762236	0.423326903
Decr2	-0.085670606	4.145629817	0.184820364	0.423335869
Rad21l	-0.219177877	0.269725858	0.184830403	0.423335869
Wnt4	-0.094896725	3.499275612	0.184865583	0.423335869
Tars	0.093588918	3.912709915	0.184929556	0.423335869
Ppa2	0.081186905	5.464530367	0.184929649	0.423335869
Eny2	0.072951833	5.468662891	0.184944208	0.423335869
Atp5d	0.112134331	5.126218258	0.185040568	0.42348848
Ptpn4	0.113843665	8.204041238	0.185128306	0.423585049
Tnfaip8l3	-0.103963567	3.162440907	0.185142151	0.423585049
Tmem169	-0.074715947	4.373733807	0.185211625	0.423676048
Pdlim4	0.113921299	2.556547023	0.185263037	0.423725704
Cnot11	0.087091774	4.403927455	0.185316494	0.423780023
Ap4m1	-0.106217781	2.975364464	0.185438685	0.42399148
Ptpn20	0.204317277	0.558869291	0.185482674	0.424008631
Tiprl	-0.064354992	5.738340109	0.185505634	0.424008631
E130317F20Rik	0.132866613	1.962213352	0.185547817	0.424037106
BC037034	-0.096568273	3.999582676	0.185611773	0.42411532
Depdc5	-0.078787127	6.734162398	0.185714847	0.424282878
Hnrnpl	-0.08077225	7.129131391	0.185845543	0.424466507
Rccd1	0.116464325	2.766922255	0.1858552	0.424466507
Fignl2	0.215529154	0.246655666	0.185884491	0.424466507
Dgcr14	0.088476271	3.609074069	0.18604067	0.424750004
Cep162	-0.0916239	5.214328603	0.186068193	0.424750004
Ppp2ca	0.084360522	7.013128038	0.186155456	0.424881213
Ppp4r4	-0.114095019	6.683217811	0.186358549	0.425276707
Pigp	0.078898489	4.105287945	0.186432879	0.425283334
Dnah1	0.126009501	3.360965327	0.186444651	0.425283334
Prosc	0.058973218	5.75891674	0.186456974	0.425283334
Fbxo42	-0.059308393	6.245247608	0.186480705	0.425283334
Th	-0.270276056	1.436414467	0.18656336	0.425393111
Plpp7	-0.073933087	4.256803212	0.186644627	0.425393111
Ubr7	0.070082738	4.96568278	0.186659227	0.425393111
