Gene	logFC	logCPM	PValue	FDR
4833439L19Rik	-0.027154022	7.442713461	0.498843823	0.81327937
Zbed5	-0.053372417	2.274975283	0.498873035	0.81327937
Kcnh6	-0.09547168	0.832877874	0.49891171	0.81327937
Gca	-0.067388481	3.018400849	0.498932378	0.81327937
Zbtb48	0.064468175	3.009557449	0.499022358	0.81327937
Zfp933	0.085798727	3.079758404	0.49902702	0.81327937
Acsbg1	0.035918296	7.730442212	0.499029499	0.81327937
Gmeb1	-0.048747975	4.116826485	0.499042925	0.81327937
Gigyf1	0.033982854	6.043195539	0.499151215	0.813358903
1110012L19Rik	-0.061033551	2.842212933	0.49921175	0.813360612
Colgalt1	-0.038925057	5.797446111	0.499376642	0.813532328
Apc2	-0.033645998	8.594425785	0.499497728	0.813573169
Slc2a9	-0.107675935	0.220696577	0.499561197	0.813573169
Zc3h14	-0.044041743	5.428539347	0.499580218	0.813573169
Tipin	-0.081390243	2.490844688	0.49971034	0.81368816
Rhog	0.050933492	4.474557815	0.499793125	0.813726054
Npepl1	0.049898951	3.745074932	0.499875346	0.81376302
Ntm	0.053367205	5.901172298	0.500022639	0.813905899
Hdac8	0.043322067	3.198436922	0.500152746	0.813958839
Pcna	-0.0380192	4.577821511	0.500177182	0.813958839
Lmf2	-0.04115675	4.458507836	0.500241722	0.813958839
Htr5b	-0.076246376	1.748711128	0.500293285	0.813958839
Gp5	-0.119631035	0.484449027	0.500392795	0.814023878
Nat8f1	0.0680902	3.222488299	0.50070639	0.814437124
Erich1	-0.077649181	1.415712896	0.500923745	0.814693752
Pcdhga3	-0.044814623	4.575111876	0.501075172	0.814751709
Adam10	-0.048130478	6.117778444	0.50114919	0.814751709
Ttpa	-0.104267007	1.02174707	0.501186214	0.814751709
Amer2	-0.051724796	4.387862568	0.501220491	0.814751709
Pole3	0.052517444	2.225559845	0.501355439	0.814751709
Setx	0.048087893	6.279566273	0.501433122	0.814751709
Atp11b	-0.061229076	4.539901134	0.501453987	0.814751709
Dzip3	0.062821808	5.214588351	0.501471932	0.814751709
Ninl	-0.094042334	2.094546884	0.501495677	0.814751709
Olfr287	-0.08080643	1.525724686	0.50163716	0.814765844
Wars2	0.052136599	2.888545519	0.501655277	0.814765844
Kbtbd2	0.042148608	6.351206754	0.501707683	0.814765844
Vmac	-0.049649269	3.427397301	0.501783656	0.814765844
Rhoj	0.068596675	2.104755125	0.501870884	0.814765844
Col11a1	-0.144048827	0.426611249	0.501894063	0.814765844
Edn1	0.162062044	0.390645238	0.502011033	0.814765844
Hsph1	-0.055496629	7.729697934	0.502045096	0.814765844
Agbl4	-0.053915857	3.014702714	0.502059059	0.814765844
Nos3	0.059536777	3.337153278	0.502100271	0.814765844
Fam46c	-0.089470124	1.831947943	0.502317858	0.814921336
Gypc	0.089915204	1.075244416	0.502411963	0.814921336
Ift57	-0.064966901	3.988472814	0.502460501	0.814921336
ND1	-0.052006878	9.186718	0.502485539	0.814921336
Spryd7	-0.046382808	5.544596046	0.502555481	0.814921336
Ik	-0.050079785	4.618275978	0.502558453	0.814921336
Sgsm2	0.031534212	7.496182481	0.502785696	0.814921336
Prkg1	0.066243659	3.508053685	0.502838404	0.814921336
Cables2	-0.039564461	4.99413948	0.502882368	0.814921336
Lamp1	-0.027361092	8.606182374	0.502940147	0.814921336
Dnajc8	-0.037267047	4.820001699	0.502962233	0.814921336
Coro1a	-0.036221191	7.038979092	0.502987358	0.814921336
Ahcyl2	-0.039062007	7.46926467	0.502994045	0.814921336
Mfn2	0.028482842	8.810343541	0.503061494	0.814921336
Itpr2	-0.045629325	4.875692862	0.503090104	0.814921336
Car2	-0.046107638	6.813110018	0.50320104	0.814992804
Dcxr	0.067904097	2.277790998	0.503253437	0.814992804
3632451O06Rik	-0.040468568	4.518876842	0.503406335	0.815143868
Nop16	0.048121098	3.955106011	0.503624182	0.815189042
Klf3	0.049740415	3.654612826	0.503688803	0.815189042
3830408C21Rik	-0.094665605	0.876898953	0.503707704	0.815189042
Hdgfrp3	0.068478932	5.902919336	0.50381335	0.815189042
Slc5a6	0.040782387	5.12851838	0.503820846	0.815189042
Fez1	-0.029868155	7.512529413	0.503841762	0.815189042
Mrpl2	0.054597161	4.346370115	0.503883957	0.815189042
Ppif	0.038810562	4.609936609	0.503911196	0.815189042
Ndufs4	0.032175902	5.54528585	0.504092468	0.81538341
Otud3	-0.0496772	2.986758232	0.504167241	0.81538341
Sacm1l	0.056443031	5.635461589	0.504249445	0.81538341
Sipa1l1	0.031863597	9.224050797	0.504269883	0.81538341
Gm5148	-0.104175643	0.513947197	0.504477743	0.815548567
Rap1gap	-0.031849508	8.091309385	0.504491317	0.815548567
Aifm2	-0.04225913	3.097428705	0.504645812	0.815701879
Ing2	-0.057259302	3.903410506	0.504801561	0.815857179
Nudt14	0.06319086	2.597413743	0.505291546	0.816552571
Rhob	0.028365049	8.512044391	0.505457758	0.816724643
Ddhd1	0.038347643	6.063625746	0.505587471	0.816837705
Nek9	0.030787765	6.610055997	0.505722176	0.816903808
Dgat2	-0.037710771	6.791688099	0.505747878	0.816903808
Itpk1	0.037972743	6.262318094	0.505872557	0.817008679
Nipbl	0.055506854	5.081086551	0.506004977	0.817126024
Nsd1	-0.049979839	7.782719908	0.506351821	0.817589566
Trim36	-0.062484069	2.390424587	0.506432451	0.817623203
Fbxo4	0.050383145	2.592102387	0.506566249	0.817670265
A930011G23Rik	0.101366109	0.951411645	0.506611031	0.817670265
Zfp13	0.049367499	4.037973331	0.506646092	0.817670265
Nsfl1c	-0.034981152	5.054065979	0.506700809	0.817670265
Hccs	-0.068794117	3.726693683	0.506935348	0.817890305
Zbtb6	0.072665579	3.886476587	0.506956801	0.817890305
Nyap2	-0.049405829	3.964995017	0.507092616	0.8180129
Bcat2	0.051886447	3.558121388	0.507352355	0.818335348
Exoc6b	-0.04145835	6.776865709	0.507561242	0.818575709
Fzd3	0.053349503	7.598099171	0.507680165	0.818627688
Mbd4	0.072577732	2.111067201	0.507753743	0.818627688
Rpain	0.052214666	2.718869322	0.507832934	0.818627688
Mknk2	0.04329575	5.870423167	0.507832959	0.818627688
Mob3a	0.047973805	4.281774161	0.507906076	0.818649037
Dip2b	-0.024042699	7.974414044	0.50803823	0.818765526
Tmem252	-0.130737709	0.338104103	0.50811759	0.818796913
Dapp1	-0.073879544	1.679980227	0.508377358	0.818885146
Synpo2	-0.128525533	3.066765701	0.508389354	0.818885146
Cdadc1	0.054734685	4.595669719	0.508499877	0.818885146
Dennd6b	-0.035646753	4.626532921	0.508613285	0.818885146
Proser1	-0.038436542	4.23206088	0.50861821	0.818885146
Trmt12	0.039780379	3.826103505	0.50861938	0.818885146
Mbd2	0.053862258	4.32384934	0.508656323	0.818885146
Dnajc28	0.068017715	2.28424796	0.508724621	0.818885146
Nfxl1	0.050662724	2.757158577	0.508734228	0.818885146
Zfp454	-0.110475999	0.870992193	0.508771251	0.818885146
H3f3a	-0.033244554	4.512679826	0.508851617	0.818918098
Tbc1d20	-0.031519406	5.985107279	0.509004065	0.818982801
Zfp563	0.071349212	3.459962411	0.509011617	0.818982801
Ccdc53	0.049327177	3.301566705	0.509345782	0.819406018
Ncbp3	-0.058009912	3.830523966	0.509394511	0.819406018
Umad1	0.05886679	4.452200809	0.509488197	0.819460312
Adgrg6	-0.071907997	2.277258599	0.509590592	0.81946523
Prss53	0.102576607	0.297690482	0.509611121	0.81946523
Lamtor2	0.043381575	4.166978341	0.509737983	0.819489452
Ift172	-0.032719247	6.337247631	0.509754361	0.819489452
Rfx2	-0.066059071	1.947410073	0.509805989	0.819489452
Sgk1	-0.071376569	7.139867186	0.509922813	0.81958089
Glmn	-0.065389467	2.183189157	0.510231454	0.819823666
Abca2	-0.032691621	9.491904141	0.510269927	0.819823666
Zfp11	-0.052720504	2.920728962	0.510302102	0.819823666
Zmynd19	-0.030417465	5.146810596	0.5103137	0.819823666
Samd12	-0.058515653	2.887354832	0.510401435	0.819868282
Set	-0.054502336	5.983071453	0.510480015	0.819874395
Mier3	0.06723251	4.231459959	0.510525166	0.819874395
Kcnb1	0.042712191	8.546596002	0.510668096	0.819972203
March11	0.062150753	2.425262329	0.510727817	0.819972203
Tkt	-0.034988955	7.508661279	0.510805759	0.819972203
AA388235	-0.074413178	1.870855866	0.510825951	0.819972203
Nudt13	-0.044613385	3.180480066	0.510905804	0.820004115
Siah1b	-0.069029133	2.065115805	0.510981892	0.820029977
Tmed7	0.05300519	6.569470262	0.51104509	0.82003515
Slitrk5	-0.043872472	6.225933087	0.511125133	0.820067348
1600012H06Rik	0.05258807	3.153731535	0.511304166	0.82025338
Dgke	-0.045434568	6.348113276	0.511361063	0.82025338
Kat2b	0.057340668	4.090386852	0.511520861	0.820296805
Chgb	-0.043487356	5.993722283	0.511615936	0.820296805
B930059L03Rik	0.121944082	0.218891635	0.51161933	0.820296805
Cbs	0.045075525	4.995495749	0.51162811	0.820296805
Ufl1	0.053063802	3.722125595	0.511693337	0.820305193
Cd14	0.07601596	1.511489704	0.51177659	0.820342475
Scn3a	-0.045401286	5.836367381	0.511905414	0.820452787
Fmnl1	0.051025222	7.089406383	0.512251161	0.820847771
Vars2	0.041437396	4.868642409	0.512271925	0.820847771
Slc17a5	-0.044748639	3.998085209	0.512490589	0.821013547
Clcn3	0.048706213	7.438002354	0.512495474	0.821013547
Pde7a	-0.045267272	4.273955135	0.512614993	0.821066455
Tbc1d13	0.032727633	6.20333263	0.512671282	0.821066455
Wdr60	0.073733673	2.304377987	0.512708652	0.821066455
D430042O09Rik	-0.032124875	5.171855107	0.512790899	0.821101999
Rad51d	0.036671431	4.489295836	0.512925671	0.821140141
Cox20	0.063713002	2.068696132	0.512934831	0.821140141
Hacd3	-0.023969956	7.992519688	0.513064743	0.821251958
Fam19a5	-0.026066055	7.023753056	0.513223792	0.821408048
Edn3	-0.080004145	1.855237142	0.513282408	0.821408048
Fcgrt	0.053195127	4.1809716	0.513450962	0.82141884
Iqcb1	-0.076779881	3.183752795	0.513487766	0.82141884
Arl5a	0.068349525	5.770547606	0.513515171	0.82141884
Mif4gd	0.052733072	3.476091622	0.513592685	0.82141884
Chmp2b	-0.062361076	4.642651838	0.513632474	0.82141884
1110034G24Rik	0.046556839	3.180979073	0.513650828	0.82141884
Gab3	-0.093990779	0.733162589	0.513709683	0.82141884
Abhd15	-0.081461932	1.208135937	0.513783873	0.821441405
Adra1a	0.050117954	4.12891184	0.513988333	0.821672218
Kmt2e	0.048071824	5.986573798	0.514163441	0.821856058
Bmi1	0.063582511	4.448063751	0.514337584	0.822038315
Flad1	0.040098498	5.115895216	0.514671061	0.822475153
Txndc11	0.036288532	5.417079057	0.514927386	0.822730051
Arntl2	-0.096457066	1.019977485	0.514950909	0.822730051
Ttc8	-0.0418774	3.284830713	0.515121805	0.822906934
Them6	0.03876303	6.048174671	0.515316016	0.823121014
9530091C08Rik	-0.127357283	0.340523136	0.515463207	0.823210574
Tmem81	0.07736626	1.952648008	0.515492498	0.823210574
Ogdh	0.026986177	9.045190705	0.515675631	0.823325823
Ripk2	0.045579879	2.397648203	0.515685098	0.823325823
Pcdh10	0.033467273	7.917380812	0.5158584	0.823469295
Ube2v2	0.076654362	3.758158179	0.515895413	0.823469295
Fam173b	0.057692722	2.425077833	0.516151707	0.823782222
Dhrsx	0.046828012	3.190723637	0.516234041	0.823817465
Ttf2	0.06743049	1.558694823	0.516351593	0.823908897
Add1	0.027761989	9.353703035	0.51666659	0.824315319
Kcnc1	0.024145429	8.257539292	0.516879589	0.824356317
Gnai3	0.058955319	4.452680023	0.516886191	0.824356317
Ercc5	0.066295917	3.310764645	0.516932615	0.824356317
Gpr21	-0.071124807	2.198862899	0.516976046	0.824356317
Med21	-0.044700495	3.718187984	0.516993741	0.824356317
Ppp2r5c	-0.048386683	7.036105867	0.517096942	0.824424731
Oxt	-0.328500486	1.499257682	0.517235286	0.824549151
Pde4b	0.041882016	6.863478068	0.517518436	0.82490163
Zfp930	0.089106814	1.956126162	0.517592668	0.82490163
Rwdd2b	-0.044884017	3.410609091	0.517637387	0.82490163
Slc10a7	0.06525452	2.356535986	0.517810816	0.825081842
Slc26a1	-0.091740824	1.04097143	0.517969132	0.825127915
Trim41	-0.032278509	5.539859177	0.518046078	0.825127915
Nkx2-1	0.111922921	0.788561926	0.518098442	0.825127915
Gm4285	-0.071653547	1.414495506	0.518149704	0.825127915
Tubgcp2	-0.037815732	5.621575691	0.518214968	0.825127915
1810055G02Rik	-0.042902664	4.318330687	0.518257246	0.825127915
Cox6a2	-0.073352422	1.478781604	0.518262162	0.825127915
Pcdh18	-0.055888802	2.982354433	0.518367799	0.825179396
Mapk8	-0.051535708	6.277774143	0.518415199	0.825179396
Khsrp	0.026146847	7.367930482	0.518532691	0.825270339
Acsf3	-0.043387248	4.231569258	0.518731421	0.825463153
Ccm2	0.033070785	6.23683937	0.518774583	0.825463153
Lims2	-0.059894225	3.572932586	0.518951427	0.825648459
Zfp971	0.087141299	2.02892175	0.519114833	0.825662766
Ganc	0.055021016	2.871555149	0.519167501	0.825662766
Fam118b	0.039993636	3.817241908	0.519238872	0.825662766
Zfp397	0.067292879	4.188367873	0.519308039	0.825662766
4921531C22Rik	0.087455234	0.957975587	0.519322656	0.825662766
Il18bp	-0.116155679	0.371260411	0.519322737	0.825662766
Lrrcc1	-0.089498161	2.245844664	0.51940192	0.825692647
Fbxo8	-0.043351219	3.712602129	0.519489426	0.825735749
Dhrs11	-0.060599334	1.878963634	0.519722761	0.825914115
Ddx5	0.047423518	8.321032676	0.51980912	0.825914115
Col8a2	-0.052959433	3.442707144	0.519809302	0.825914115
Mtm1	0.065959812	1.902071903	0.519863906	0.825914115
Epg5	-0.023954903	7.302340256	0.519903663	0.825914115
Lrfn3	-0.035287045	5.797768557	0.519978223	0.825936599
Pcdhga7	-0.040657861	4.51968227	0.520135213	0.826089995
Svbp	-0.052322825	2.922315142	0.520243928	0.826166693
Pdss2	-0.035151544	4.137942512	0.520386158	0.826240054
Supt16	0.047730462	5.270198083	0.520410981	0.826240054
Pop4	-0.037327601	4.183867148	0.520831925	0.826812366
Mrps35	0.043812223	3.825345576	0.520988958	0.826954263
Erc2	-0.04889729	6.860305859	0.521042272	0.826954263
Slc35a1	-0.04906237	3.408881743	0.521172659	0.8270652
Ubxn11	-0.069644546	2.277004767	0.521241121	0.827077851
Prorsd1	-0.088583104	0.774180572	0.521303537	0.827080907
C130036L24Rik	0.1053524	0.529472517	0.521503983	0.827302931
Slc13a4	-0.078035878	4.350457224	0.521602576	0.827363344
Prkaa1	0.054524141	4.624669594	0.521727137	0.827414329
Fam63b	-0.055265089	5.927998613	0.521755748	0.827414329
Fam105a	-0.03757782	4.494265765	0.522161605	0.827936536
Vtn	-0.054273705	6.015466827	0.52220615	0.827936536
A430033K04Rik	0.063320532	2.784234499	0.522619958	0.82833005
Map2k2	0.029739987	6.203999521	0.522740746	0.82833005
Npas2	0.034604182	5.977841193	0.522762956	0.82833005
Cntn2	0.030340455	8.118851912	0.522899345	0.82833005
Map2k1	-0.023906284	8.375096926	0.522914233	0.82833005
Efhd1	0.035018205	4.688075705	0.522918863	0.82833005
Fa2h	0.04857134	5.428470364	0.522942418	0.82833005
U2af2	0.032290159	6.918918774	0.522962277	0.82833005
Atp2b1	0.054232811	8.836401818	0.522999585	0.82833005
Nudt16l1	0.03662647	5.845274366	0.523176187	0.828513783
Ncapg2	-0.084601811	2.065178362	0.523423041	0.828656001
Dgkq	-0.031337729	5.554545957	0.523438264	0.828656001
Prpf19	0.029146065	8.091047304	0.523447808	0.828656001
AF357359	-0.104235452	0.188910184	0.523786197	0.828944895
Ctage5	0.059613241	3.636240085	0.523876145	0.828944895
Dnmt1	0.029512108	6.255265288	0.523894135	0.828944895
Fam71e1	-0.081328853	1.332838305	0.523909509	0.828944895
Nubp2	0.040389773	4.92784434	0.523967127	0.828944895
Cwc15	0.04551638	3.96578931	0.523998699	0.828944895
Rap1b	-0.044349512	5.619968029	0.524071855	0.828944895
Larp4b	0.044857931	6.211775668	0.524115309	0.828944895
Fcgr3	-0.048934752	3.554297768	0.524341976	0.829207477
Papd4	0.056690944	2.788775388	0.524586443	0.829313814
Cln5	0.044591498	3.3136684	0.524598318	0.829313814
Ankib1	0.026318902	7.146973217	0.524692809	0.829313814
Cnksr2	-0.042511569	7.47146669	0.524702352	0.829313814
Zkscan14	0.052154538	3.447905401	0.524732436	0.829313814
Tmem59	0.024718817	7.907250681	0.524804047	0.829313814
Tsfm	0.04229072	4.214911612	0.524833791	0.829313814
Slc25a32	0.046889918	3.149726501	0.524903373	0.829327921
Tmem161b	0.042009178	3.810581279	0.525004946	0.829392563
Psmg3	0.040972988	3.281206114	0.525280134	0.829698871
Mrpl34	0.036722508	3.90440389	0.525331923	0.829698871
Mex3a	-0.080251863	1.947231189	0.525380884	0.829698871
H2afv	-0.030106489	4.76433792	0.525575677	0.829705443
Lrrc4	0.030335657	6.84888663	0.525604485	0.829705443
Ccdc115	-0.045593074	3.490260061	0.525624964	0.829705443
Tmem108	0.044093742	3.989130785	0.525743296	0.829705443
Plaa	-0.053952159	4.623975722	0.525781535	0.829705443
Fam65b	-0.031004228	6.824577244	0.525872093	0.829705443
Tpp2	-0.046296994	5.394751042	0.52587852	0.829705443
Amt	0.048506032	3.796661772	0.525896692	0.829705443
2610044O15Rik8	-0.064584951	2.386911093	0.525971455	0.829705443
Dnaaf5	0.04120451	3.61524838	0.525991865	0.829705443
Bean1	-0.040354509	3.642203629	0.526238924	0.829999401
Aldh16a1	0.048878363	3.249918971	0.526337964	0.83005986
Taz	0.041810211	4.325763493	0.526420236	0.830093863
Chchd4	-0.036721069	5.352297091	0.526726746	0.830481411
Dok5	0.035389457	4.859102775	0.527063391	0.830916377
Mfap3l	0.05681161	5.206725149	0.527273473	0.83115174
Sox13	0.062980403	3.311727634	0.527362633	0.831159247
Dld	0.057692054	5.440867583	0.527418715	0.831159247
Cebpg	0.060527964	4.390379584	0.5274606	0.831159247
Acp1	-0.069063776	3.681835298	0.527603421	0.831237388
Epb41l5	-0.037809922	3.947840417	0.527707726	0.831237388
Fastkd1	-0.06016097	3.298360988	0.527812951	0.831237388
Lrp2	0.109226846	1.037901754	0.527815542	0.831237388
Mzt2	-0.03911888	4.072365196	0.527856352	0.831237388
Rictor	0.044138321	6.239073066	0.527874953	0.831237388
Bod1	0.031024888	6.414826683	0.528120265	0.831505668
Apoa1bp	0.035164202	5.220051329	0.528166951	0.831505668
Phf10	-0.059561838	3.450520645	0.528395698	0.831601764
P4hb	0.028911732	7.337791899	0.528415496	0.831601764
Mrpl4	0.032695314	5.219682139	0.528464016	0.831601764
Nomo1	-0.03101726	8.077769356	0.528602675	0.831601764
Pwwp2a	0.032606496	4.852263784	0.528606516	0.831601764
Fam76b	-0.064925697	2.632024313	0.528642071	0.831601764
Gak	0.028623155	7.578412926	0.528653949	0.831601764
Dmp1	-0.075217987	1.692864309	0.528714557	0.831601764
Fyttd1	0.059740355	5.441016376	0.529215935	0.832294626
Fuca2	-0.029980925	5.292639883	0.52934377	0.832399928
Emsy	0.046702625	4.450201216	0.5294972	0.832512699
Pogk	0.044501112	6.088282577	0.529539636	0.832512699
Mavs	-0.040438868	3.477794218	0.529622692	0.832512699
Alpk1	0.083935446	1.049036848	0.529768242	0.832512699
Nxph1	-0.055263875	4.52479204	0.529782058	0.832512699
Cep104	-0.030919696	5.478866242	0.529791811	0.832512699
Zbtb11os1	0.075475837	2.164908985	0.529841696	0.832512699
Ube2w	-0.03960583	5.812786233	0.529979455	0.832572846
Ccl28	0.118452603	0.627291339	0.530001759	0.832572846
Ascc1	0.044995091	4.024092717	0.530117877	0.83265959
Klk6	-0.080038923	2.253028155	0.530304121	0.83285645
Tmem144	0.049013956	2.842816738	0.530368943	0.832862589
Cwf19l2	-0.065521105	2.821246948	0.530487804	0.832953576
Rft1	0.050583	3.806510545	0.530777982	0.833313509
Smg9	0.043468962	4.7462888	0.530853615	0.833336565
Cdh5	-0.048056933	3.90219324	0.531008775	0.833464628
Abcd4	-0.048017728	3.109758649	0.531068815	0.833464628
Scai	-0.055340674	5.872487726	0.531181706	0.833464628
4932438H23Rik	-0.104916969	0.168987248	0.531262929	0.833464628
Zc3hav1	0.067868651	2.098868072	0.531321239	0.833464628
1110008F13Rik	0.039269644	5.698060486	0.531348246	0.833464628
Limk1	0.036618122	6.283857272	0.531414434	0.833464628
Med19	-0.029285521	4.860432055	0.53142285	0.833464628
Eny2	0.058790226	4.477623904	0.531641767	0.833712338
1110032F04Rik	-0.040485251	4.376858766	0.531876326	0.833928755
Gfpt1	-0.046265949	6.128447217	0.531901753	0.833928755
Angptl4	-0.100022573	1.225568033	0.532048818	0.834063688
Lonp2	0.025929655	6.411613997	0.532195973	0.834191192
BC024978	-0.032139835	4.070050819	0.532252173	0.834191192
Smim7	0.02992977	7.307677039	0.5324859	0.834334293
9330162012Rik	0.062512299	2.012366549	0.532546464	0.834334293
Pes1	-0.032927599	5.413646517	0.532564524	0.834334293
Fam160a2	-0.023002445	7.243862456	0.53258756	0.834334293
S100a1	0.043236076	5.219865074	0.533032564	0.834918849
Tet2	0.056571749	4.517430016	0.533105355	0.834918849
Mro	-0.041400098	3.505263877	0.53317122	0.834918849
Zfp445	0.043653714	5.960825073	0.533204958	0.834918849
Ano1	-0.065539462	1.904364661	0.533276529	0.834935301
Dock11	0.071064119	2.916674413	0.533353083	0.834959549
Adam22	-0.042152458	7.95427316	0.533585397	0.835227605
Etfa	-0.048012798	3.75415417	0.53366459	0.835255945
Mtrf1	0.052525463	2.197163924	0.533823639	0.835374855
Myd88	0.048003959	2.735970908	0.533862758	0.835374855
Zfp219	-0.036931716	5.408527504	0.533982273	0.835403872
Gprasp2	-0.02953821	7.031147824	0.534027395	0.835403872
Rad50	0.066376962	2.59944158	0.534064598	0.835403872
Zfp931	-0.131058323	0.243116733	0.534323305	0.835490202
C1ql2	0.051516813	4.003216757	0.534336626	0.835490202
Matr3	0.042965674	7.953564743	0.534353188	0.835490202
Akap17b	0.058693341	3.422715568	0.534364208	0.835490202
B230209E15Rik	0.057173117	3.891157561	0.534487933	0.835510707
Sorbs2	-0.03159845	7.273803631	0.534551716	0.835510707
S100a16	0.037395974	5.841949469	0.534587424	0.835510707
U2surp	0.067921287	5.214043888	0.534621749	0.835510707
Zscan22	0.044847015	4.002433068	0.53472473	0.83557614
Lman2	0.033122518	7.240971996	0.535091931	0.836054391
Acox3	0.032078543	5.365998531	0.535289136	0.836111324
Snrnp200	0.023918674	8.293406521	0.535326142	0.836111324
Atg4c	0.035580045	5.395158345	0.535366208	0.836111324
Zhx1	0.055393572	5.469774491	0.535372972	0.836111324
Gm14325	-0.072465602	1.977792303	0.535618562	0.83614322
4930579G24Rik	-0.07975206	0.850516928	0.535700314	0.83614322
Cep83	0.062130557	2.990339055	0.535723067	0.83614322
C230004F18Rik	0.061975269	2.195853885	0.535749923	0.83614322
Arhgdia	0.030145013	8.341493984	0.535823112	0.83614322
Ttc39a	-0.10248837	0.981452646	0.535862156	0.83614322
Pck2	-0.037117782	4.8762066	0.535906114	0.83614322
Map3k8	-0.074316394	1.103235223	0.536001332	0.83614322
Fbxo28	0.04032988	5.803254374	0.536029183	0.83614322
Tfdp1	-0.03323178	4.815953044	0.536104297	0.83614322
Cks1b	0.113716281	0.802845059	0.536248327	0.83614322
Lyar	0.110092586	0.410919652	0.536277623	0.83614322
Ssu72	0.032687653	6.015791237	0.536455469	0.83614322
1700088E04Rik	-0.071068735	1.389216418	0.536456666	0.83614322
Smim20	0.037214204	4.494094579	0.536537733	0.83614322
Thbs4	-0.074595358	3.670478802	0.536595571	0.83614322
Zfp1	0.064784055	2.841631939	0.536620335	0.83614322
Phlda1	0.042151741	4.516044928	0.536622707	0.83614322
Kcns2	-0.038928969	5.727247276	0.536638115	0.83614322
Etfb	0.04345203	4.817645816	0.53665508	0.83614322
Ttll12	-0.037551056	4.834904765	0.536677605	0.83614322
Rab1b	0.032983437	7.601533992	0.536884343	0.836370016
Sec11a	0.037310792	4.24183312	0.536978327	0.836421129
Aqp9	0.099698769	0.280634709	0.537145042	0.836443419
Rab3c	0.052837145	8.096842997	0.537175874	0.836443419
Ezr	0.031680957	5.726515529	0.537176162	0.836443419
Ranbp6	0.044956872	5.253099719	0.537283821	0.836515792
Mpst	-0.043285528	4.612315278	0.537375428	0.83656316
Ddx58	-0.06705724	2.038885958	0.537549916	0.836732808
Zfp787	0.048156225	4.005155006	0.537606796	0.836732808
Gtf3c6	-0.060610201	2.287569766	0.537712427	0.83680196
Enox1	-0.04507691	4.754128111	0.537835302	0.836834381
Mt2	-0.058362332	5.579893297	0.537855667	0.836834381
Gstm4	-0.061828262	3.380845824	0.53794622	0.836880039
Eif2a	0.056737937	4.309551638	0.538113557	0.836913798
Snora68	0.096148506	0.54194015	0.538151354	0.836913798
Notch3	-0.044984236	4.781256658	0.538189272	0.836913798
Slc2a3	0.029583821	8.14563233	0.538212757	0.836913798
Colgalt2	-0.05006579	3.010756237	0.538503849	0.837036058
B3gnt2	0.044452257	4.716202	0.538523134	0.837036058
Igfn1	-0.045244707	3.713175166	0.538550566	0.837036058
Sema4c	0.037904412	4.878014673	0.538626575	0.837036058
Dpysl4	-0.033553264	5.689449979	0.538629563	0.837036058
Mkks	0.037041873	4.936979911	0.53865869	0.837036058
Gm6712	0.106286461	0.409147391	0.539016974	0.837446252
Chmp6	0.039717694	4.6904247	0.539083836	0.837446252
Frmd4b	0.043564976	4.192534891	0.539171991	0.837446252
Zmym5	0.058455098	3.966886949	0.53921907	0.837446252
Hspa1a	0.070308173	2.783365206	0.539277145	0.837446252
Impdh1	-0.032994367	5.945344616	0.539350948	0.837446252
Bnip1	0.040009826	3.915686125	0.5393514	0.837446252
Blvra	0.037413069	4.098693435	0.539520389	0.837581552
3000002C10Rik	-0.074121733	1.171300497	0.539609819	0.837581552
Tnfaip2	-0.105010019	0.427167915	0.53963344	0.837581552
Nol10	-0.044775345	4.057090842	0.539754068	0.837581552
Fam160b1	0.031068875	5.621714102	0.539760589	0.837581552
Fut10	-0.040034315	3.832666804	0.539806088	0.837581552
Trappc10	-0.024152574	7.806692464	0.539879339	0.837600159
Rbm18	-0.054161579	5.005599603	0.539962602	0.837634293
Pisd-ps3	-0.059560464	5.041209273	0.540025011	0.837636072
Prps1l3	0.04876993	3.625507887	0.540145977	0.837728668
Cyb5d2	0.038236622	4.408509214	0.540220802	0.837749691
Unc5c	0.041287067	5.893020911	0.540678734	0.838364746
Ctnnb1	0.019753679	9.431139185	0.54084267	0.838380717
Cd53	-0.043042143	2.910396289	0.540864215	0.838380717
Mapk1ip1l	-0.047300332	5.05348738	0.540887563	0.838380717
Rpp40	-0.058282583	1.791178184	0.540978303	0.838380717
Zfp874a	-0.064547743	2.849389324	0.540995616	0.838380717
Gbp7	0.081414363	1.592333195	0.541235007	0.838603122
Zfp961	-0.07018354	2.634968113	0.541385546	0.838603122
Brap	0.029866203	6.579514226	0.5414163	0.838603122
Rheb	-0.036692817	6.400513902	0.541439476	0.838603122
Nupl1	0.034461625	5.290595593	0.541481315	0.838603122
Ippk	-0.030810127	4.835514582	0.541507128	0.838603122
Rif1	0.052686441	4.401874771	0.54160764	0.83866379
H2-Ke6	0.04292417	3.835622412	0.541824964	0.838701633
Fam53a	0.036334447	4.553837915	0.541898736	0.838701633
C130030K03Rik	-0.102639065	1.283331926	0.54202322	0.838701633
Oscp1	-0.037095565	4.671451461	0.542041115	0.838701633
Grm8	0.04170435	3.979696283	0.542134569	0.838701633
Cachd1	-0.04050333	4.49561064	0.542151109	0.838701633
Dyrk1a	-0.034986626	6.843414197	0.542162261	0.838701633
Htr1d	-0.050339571	2.691094685	0.542174994	0.838701633
